# e[GeV/fm^3]  nB[1/fm^3]  P[GeV/fm^3]  T[GeV]  muB[GeV]
2.000000e-02  1.431285e-02  1.989946e-03  7.734686e-02  6.107788e-01
2.000000e-02  1.440956e-02  1.972073e-03  7.700326e-02  6.136230e-01
2.000000e-02  1.450627e-02  1.954148e-03  7.665450e-02  6.164871e-01
2.000000e-02  1.460297e-02  1.936212e-03  7.630112e-02  6.193665e-01
2.000000e-02  1.469968e-02  1.918236e-03  7.594248e-02  6.222656e-01
2.000000e-02  1.479639e-02  1.900260e-03  7.557913e-02  6.251801e-01
2.000000e-02  1.489310e-02  1.882235e-03  7.521017e-02  6.281158e-01
2.000000e-02  1.498981e-02  1.864200e-03  7.483599e-02  6.310699e-01
2.000000e-02  1.508652e-02  1.846118e-03  7.445602e-02  6.340454e-01
2.000000e-02  1.518323e-02  1.828021e-03  7.407048e-02  6.370407e-01
2.000000e-02  1.527993e-02  1.809892e-03  7.367902e-02  6.400574e-01
2.000000e-02  1.537664e-02  1.791731e-03  7.328140e-02  6.430969e-01
2.000000e-02  1.547335e-02  1.773525e-03  7.287729e-02  6.461609e-01
2.000000e-02  1.557006e-02  1.755300e-03  7.246701e-02  6.492462e-01
2.000000e-02  1.566677e-02  1.737018e-03  7.204962e-02  6.523590e-01
2.000000e-02  1.576348e-02  1.718711e-03  7.162548e-02  6.554962e-01
2.000000e-02  1.586018e-02  1.700365e-03  7.119423e-02  6.586594e-01
2.000000e-02  1.595689e-02  1.681975e-03  7.075546e-02  6.618507e-01
2.000000e-02  1.605360e-02  1.663545e-03  7.030912e-02  6.650696e-01
2.000000e-02  1.615031e-02  1.645053e-03  6.985454e-02  6.683197e-01
2.000000e-02  1.624702e-02  1.626524e-03  6.939194e-02  6.715988e-01
2.000000e-02  1.634373e-02  1.607933e-03  6.892051e-02  6.749115e-01
2.000000e-02  1.644043e-02  1.589308e-03  6.844074e-02  6.782532e-01
2.000000e-02  1.653714e-02  1.570610e-03  6.795137e-02  6.816315e-01
2.000000e-02  1.663385e-02  1.551843e-03  6.745222e-02  6.850464e-01
2.000000e-02  1.673056e-02  1.533029e-03  6.694355e-02  6.884949e-01
2.000000e-02  1.682727e-02  1.514139e-03  6.642428e-02  6.919830e-01
2.000000e-02  1.692398e-02  1.495162e-03  6.589391e-02  6.955124e-01
2.000000e-02  1.702069e-02  1.476115e-03  6.535249e-02  6.990814e-01
2.000000e-02  1.711739e-02  1.456976e-03  6.479907e-02  7.026947e-01
2.000000e-02  1.721410e-02  1.437733e-03  6.423291e-02  7.063553e-01
2.000000e-02  1.731081e-02  1.418395e-03  6.365396e-02  7.100616e-01
2.000000e-02  1.740752e-02  1.398948e-03  6.306124e-02  7.138184e-01
2.000000e-02  1.750423e-02  1.379379e-03  6.245414e-02  7.176270e-01
2.000000e-02  1.760094e-02  1.359684e-03  6.183186e-02  7.214905e-01
2.000000e-02  1.769764e-02  1.339844e-03  6.119350e-02  7.254120e-01
2.000000e-02  1.779435e-02  1.319849e-03  6.053815e-02  7.293945e-01
2.000000e-02  1.789106e-02  1.299683e-03  5.986475e-02  7.334419e-01
2.000000e-02  1.798777e-02  1.279336e-03  5.917241e-02  7.375565e-01
2.000000e-02  1.808448e-02  1.258800e-03  5.846003e-02  7.417419e-01
2.000000e-02  1.818119e-02  1.238022e-03  5.772550e-02  7.460068e-01
2.000000e-02  1.827790e-02  1.216994e-03  5.696766e-02  7.503540e-01
2.000000e-02  1.837460e-02  1.195713e-03  5.618559e-02  7.547852e-01
2.000000e-02  1.847131e-02  1.174121e-03  5.537654e-02  7.593109e-01
2.000000e-02  1.856802e-02  1.152180e-03  5.453804e-02  7.639404e-01
2.000000e-02  1.866473e-02  1.129904e-03  5.366970e-02  7.686707e-01
2.000000e-02  1.876144e-02  1.107183e-03  5.276643e-02  7.735229e-01
2.000000e-02  1.885815e-02  1.083991e-03  5.182610e-02  7.785019e-01
2.000000e-02  1.895485e-02  1.060275e-03  5.084532e-02  7.836182e-01
2.000000e-02  1.905156e-02  1.035944e-03  4.981919e-02  7.888885e-01
2.000000e-02  1.914827e-02  1.010937e-03  4.874376e-02  7.943237e-01
2.000000e-02  1.924498e-02  9.851659e-04  4.761383e-02  7.999390e-01
3.000000e-02  0.000000e+00  6.330967e-03  1.112500e-01  7.629395e-07
3.000000e-02  1.431911e-04  6.329817e-03  1.112437e-01  1.267090e-02
3.000000e-02  2.863822e-04  6.326447e-03  1.112252e-01  2.522583e-02
3.000000e-02  4.295733e-04  6.320889e-03  1.111946e-01  3.755951e-02
3.000000e-02  5.727644e-04  6.313364e-03  1.111531e-01  4.958344e-02
3.000000e-02  7.159556e-04  6.303995e-03  1.111014e-01  6.123199e-02
3.000000e-02  8.591467e-04  6.293008e-03  1.110407e-01  7.245941e-02
3.000000e-02  1.002338e-03  6.280580e-03  1.109718e-01  8.324585e-02
3.000000e-02  1.145529e-03  6.266915e-03  1.108959e-01  9.358215e-02
3.000000e-02  1.288720e-03  6.252160e-03  1.108137e-01  1.034744e-01
3.000000e-02  1.431911e-03  6.236464e-03  1.107261e-01  1.129379e-01
3.000000e-02  1.575102e-03  6.219970e-03  1.106337e-01  1.219910e-01
3.000000e-02  1.718293e-03  6.202775e-03  1.105371e-01  1.306549e-01
3.000000e-02  1.861484e-03  6.184993e-03  1.104368e-01  1.389557e-01
3.000000e-02  2.004676e-03  6.166698e-03  1.103332e-01  1.469154e-01
3.000000e-02  2.147867e-03  6.147935e-03  1.102267e-01  1.545593e-01
3.000000e-02  2.291058e-03  6.128780e-03  1.101175e-01  1.619080e-01
3.000000e-02  2.434249e-03  6.109290e-03  1.100060e-01  1.689835e-01
3.000000e-02  2.577440e-03  6.089496e-03  1.098923e-01  1.758049e-01
3.000000e-02  2.720631e-03  6.069432e-03  1.097766e-01  1.823898e-01
3.000000e-02  2.863822e-03  6.049141e-03  1.096591e-01  1.887558e-01
3.000000e-02  3.007013e-03  6.028618e-03  1.095398e-01  1.949173e-01
3.000000e-02  3.150204e-03  6.007898e-03  1.094189e-01  2.008896e-01
3.000000e-02  3.293396e-03  5.987036e-03  1.092966e-01  2.066833e-01
3.000000e-02  3.436587e-03  5.965988e-03  1.091727e-01  2.123131e-01
3.000000e-02  3.579778e-03  5.944826e-03  1.090476e-01  2.177872e-01
3.000000e-02  3.722969e-03  5.923518e-03  1.089211e-01  2.231171e-01
3.000000e-02  3.866160e-03  5.902087e-03  1.087934e-01  2.283112e-01
3.000000e-02  4.009351e-03  5.880558e-03  1.086645e-01  2.333778e-01
3.000000e-02  4.152542e-03  5.858926e-03  1.085344e-01  2.383247e-01
3.000000e-02  4.295733e-03  5.837207e-03  1.084031e-01  2.431595e-01
3.000000e-02  4.438924e-03  5.815407e-03  1.082708e-01  2.478874e-01
3.000000e-02  4.582116e-03  5.793515e-03  1.081374e-01  2.525158e-01
3.000000e-02  4.725307e-03  5.771546e-03  1.080028e-01  2.570503e-01
3.000000e-02  4.868498e-03  5.749519e-03  1.078673e-01  2.614944e-01
3.000000e-02  5.011689e-03  5.727416e-03  1.077307e-01  2.658550e-01
3.000000e-02  5.154880e-03  5.705246e-03  1.075930e-01  2.701355e-01
3.000000e-02  5.298071e-03  5.683025e-03  1.074543e-01  2.743401e-01
3.000000e-02  5.441262e-03  5.660739e-03  1.073146e-01  2.784729e-01
3.000000e-02  5.584453e-03  5.638416e-03  1.071740e-01  2.825371e-01
3.000000e-02  5.727644e-03  5.616043e-03  1.070323e-01  2.865360e-01
3.000000e-02  5.870836e-03  5.593609e-03  1.068896e-01  2.904736e-01
3.000000e-02  6.014027e-03  5.571131e-03  1.067459e-01  2.943523e-01
3.000000e-02  6.157218e-03  5.548608e-03  1.066012e-01  2.981750e-01
3.000000e-02  6.300409e-03  5.526042e-03  1.064556e-01  3.019444e-01
3.000000e-02  6.443600e-03  5.503438e-03  1.063089e-01  3.056629e-01
3.000000e-02  6.586791e-03  5.480794e-03  1.061612e-01  3.093327e-01
3.000000e-02  6.729982e-03  5.458102e-03  1.060125e-01  3.129562e-01
3.000000e-02  6.873173e-03  5.435399e-03  1.058629e-01  3.165344e-01
3.000000e-02  7.016365e-03  5.412630e-03  1.057121e-01  3.200714e-01
3.000000e-02  7.159556e-03  5.389831e-03  1.055604e-01  3.235676e-01
3.000000e-02  7.302747e-03  5.367003e-03  1.054076e-01  3.270245e-01
3.000000e-02  7.445938e-03  5.344153e-03  1.052539e-01  3.304443e-01
3.000000e-02  7.589129e-03  5.321257e-03  1.050990e-01  3.338287e-01
3.000000e-02  7.732320e-03  5.298319e-03  1.049431e-01  3.371796e-01
3.000000e-02  7.875511e-03  5.275364e-03  1.047862e-01  3.404972e-01
3.000000e-02  8.018702e-03  5.252362e-03  1.046281e-01  3.437843e-01
3.000000e-02  8.161893e-03  5.229338e-03  1.044690e-01  3.470413e-01
3.000000e-02  8.305085e-03  5.206291e-03  1.043089e-01  3.502689e-01
3.000000e-02  8.448276e-03  5.183218e-03  1.041477e-01  3.534691e-01
3.000000e-02  8.591467e-03  5.160106e-03  1.039853e-01  3.566429e-01
3.000000e-02  8.734658e-03  5.136955e-03  1.038218e-01  3.597923e-01
3.000000e-02  8.877849e-03  5.113792e-03  1.036572e-01  3.629166e-01
3.000000e-02  9.021040e-03  5.090600e-03  1.034915e-01  3.660172e-01
3.000000e-02  9.164231e-03  5.067377e-03  1.033246e-01  3.690960e-01
3.000000e-02  9.307422e-03  5.044122e-03  1.031566e-01  3.721535e-01
3.000000e-02  9.450613e-03  5.020841e-03  1.029873e-01  3.751907e-01
3.000000e-02  9.593805e-03  4.997542e-03  1.028170e-01  3.782074e-01
3.000000e-02  9.736996e-03  4.974204e-03  1.026453e-01  3.812061e-01
3.000000e-02  9.880187e-03  4.950855e-03  1.024726e-01  3.841858e-01
3.000000e-02  1.002338e-02  4.927464e-03  1.022985e-01  3.871490e-01
3.000000e-02  1.016657e-02  4.904051e-03  1.021232e-01  3.900955e-01
3.000000e-02  1.030976e-02  4.880608e-03  1.019466e-01  3.930260e-01
3.000000e-02  1.045295e-02  4.857153e-03  1.017688e-01  3.959412e-01
3.000000e-02  1.059614e-02  4.833667e-03  1.015897e-01  3.988419e-01
3.000000e-02  1.073933e-02  4.810141e-03  1.014092e-01  4.017288e-01
3.000000e-02  1.088252e-02  4.786596e-03  1.012274e-01  4.046028e-01
3.000000e-02  1.102572e-02  4.763031e-03  1.010443e-01  4.074638e-01
3.000000e-02  1.116891e-02  4.739439e-03  1.008598e-01  4.103127e-01
3.000000e-02  1.131210e-02  4.715827e-03  1.006740e-01  4.131500e-01
3.000000e-02  1.145529e-02  4.692178e-03  1.004868e-01  4.159767e-01
3.000000e-02  1.159848e-02  4.668521e-03  1.002982e-01  4.187920e-01
3.000000e-02  1.174167e-02  4.644812e-03  1.001080e-01  4.215988e-01
3.000000e-02  1.188486e-02  4.621099e-03  9.991649e-02  4.243958e-01
3.000000e-02  1.202805e-02  4.597365e-03  9.972351e-02  4.271835e-01
3.000000e-02  1.217124e-02  4.573593e-03  9.952899e-02  4.299629e-01
3.000000e-02  1.231444e-02  4.549788e-03  9.933289e-02  4.327354e-01
3.000000e-02  1.245763e-02  4.525973e-03  9.913534e-02  4.354996e-01
3.000000e-02  1.260082e-02  4.502126e-03  9.893620e-02  4.382568e-01
3.000000e-02  1.274401e-02  4.478263e-03  9.873553e-02  4.410072e-01
3.000000e-02  1.288720e-02  4.454365e-03  9.853317e-02  4.437523e-01
3.000000e-02  1.303039e-02  4.430449e-03  9.832924e-02  4.464912e-01
3.000000e-02  1.317358e-02  4.406497e-03  9.812358e-02  4.492256e-01
3.000000e-02  1.331677e-02  4.382532e-03  9.791633e-02  4.519539e-01
3.000000e-02  1.345996e-02  4.358544e-03  9.770736e-02  4.546783e-01
3.000000e-02  1.360316e-02  4.334525e-03  9.749663e-02  4.573990e-01
3.000000e-02  1.374635e-02  4.310473e-03  9.728409e-02  4.601166e-01
3.000000e-02  1.388954e-02  4.286409e-03  9.706986e-02  4.628296e-01
3.000000e-02  1.403273e-02  4.262300e-03  9.685369e-02  4.655411e-01
3.000000e-02  1.417592e-02  4.238181e-03  9.663576e-02  4.682495e-01
3.000000e-02  1.431911e-02  4.214037e-03  9.641597e-02  4.709557e-01
3.000000e-02  1.446230e-02  4.189857e-03  9.619418e-02  4.736610e-01
3.000000e-02  1.460549e-02  4.165661e-03  9.597054e-02  4.763641e-01
3.000000e-02  1.474868e-02  4.141434e-03  9.574490e-02  4.790665e-01
3.000000e-02  1.489188e-02  4.117181e-03  9.551722e-02  4.817688e-01
3.000000e-02  1.503507e-02  4.092906e-03  9.528755e-02  4.844704e-01
3.000000e-02  1.517826e-02  4.068614e-03  9.505589e-02  4.871712e-01
3.000000e-02  1.532145e-02  4.044293e-03  9.482210e-02  4.898727e-01
3.000000e-02  1.546464e-02  4.019948e-03  9.458618e-02  4.925751e-01
3.000000e-02  1.560783e-02  3.995545e-03  9.434786e-02  4.952805e-01
3.000000e-02  1.575102e-02  3.971141e-03  9.410750e-02  4.979858e-01
3.000000e-02  1.589421e-02  3.946716e-03  9.386492e-02  5.006927e-01
3.000000e-02  1.603740e-02  3.922248e-03  9.361994e-02  5.034027e-01
3.000000e-02  1.618060e-02  3.897770e-03  9.337274e-02  5.061142e-01
3.000000e-02  1.632379e-02  3.873256e-03  9.312310e-02  5.088291e-01
3.000000e-02  1.646698e-02  3.848717e-03  9.287101e-02  5.115479e-01
3.000000e-02  1.661017e-02  3.824142e-03  9.261642e-02  5.142700e-01
3.000000e-02  1.675336e-02  3.799556e-03  9.235944e-02  5.169952e-01
3.000000e-02  1.689655e-02  3.774941e-03  9.209992e-02  5.197243e-01
3.000000e-02  1.703974e-02  3.750304e-03  9.183777e-02  5.224586e-01
3.000000e-02  1.718293e-02  3.725618e-03  9.157286e-02  5.251984e-01
3.000000e-02  1.732612e-02  3.700914e-03  9.130527e-02  5.279434e-01
3.000000e-02  1.746932e-02  3.676198e-03  9.103511e-02  5.306923e-01
3.000000e-02  1.761251e-02  3.651447e-03  9.076200e-02  5.334488e-01
3.000000e-02  1.775570e-02  3.626665e-03  9.048608e-02  5.362106e-01
3.000000e-02  1.789889e-02  3.601853e-03  9.020717e-02  5.389801e-01
3.000000e-02  1.804208e-02  3.576997e-03  8.992518e-02  5.417572e-01
3.000000e-02  1.818527e-02  3.552139e-03  8.964033e-02  5.445404e-01
3.000000e-02  1.832846e-02  3.527223e-03  8.935218e-02  5.473328e-01
3.000000e-02  1.847165e-02  3.502311e-03  8.906113e-02  5.501312e-01
3.000000e-02  1.861484e-02  3.477361e-03  8.876678e-02  5.529388e-01
3.000000e-02  1.875804e-02  3.452373e-03  8.846907e-02  5.557556e-01
3.000000e-02  1.890123e-02  3.427370e-03  8.816805e-02  5.585815e-01
3.000000e-02  1.904442e-02  3.402326e-03  8.786360e-02  5.614166e-01
3.000000e-02  1.918761e-02  3.377244e-03  8.755551e-02  5.642628e-01
3.000000e-02  1.933080e-02  3.352164e-03  8.724412e-02  5.671173e-01
3.000000e-02  1.947399e-02  3.327005e-03  8.692866e-02  5.699856e-01
3.000000e-02  1.961718e-02  3.301846e-03  8.660966e-02  5.728638e-01
3.000000e-02  1.976037e-02  3.276643e-03  8.628676e-02  5.757538e-01
3.000000e-02  1.990356e-02  3.251422e-03  8.596011e-02  5.786545e-01
3.000000e-02  2.004676e-02  3.226180e-03  8.562951e-02  5.815674e-01
3.000000e-02  2.018995e-02  3.200867e-03  8.529448e-02  5.844955e-01
3.000000e-02  2.033314e-02  3.175541e-03  8.495541e-02  5.874359e-01
3.000000e-02  2.047633e-02  3.150186e-03  8.461213e-02  5.903893e-01
3.000000e-02  2.061952e-02  3.124809e-03  8.426455e-02  5.933563e-01
3.000000e-02  2.076271e-02  3.099374e-03  8.391225e-02  5.963394e-01
3.000000e-02  2.090590e-02  3.073928e-03  8.355556e-02  5.993362e-01
3.000000e-02  2.104909e-02  3.048442e-03  8.319417e-02  6.023483e-01
3.000000e-02  2.119228e-02  3.022909e-03  8.282783e-02  6.053772e-01
3.000000e-02  2.133548e-02  2.997338e-03  8.245651e-02  6.084229e-01
3.000000e-02  2.147867e-02  2.971738e-03  8.208016e-02  6.114853e-01
3.000000e-02  2.162186e-02  2.946104e-03  8.169869e-02  6.145645e-01
3.000000e-02  2.176505e-02  2.920415e-03  8.131165e-02  6.176636e-01
3.000000e-02  2.190824e-02  2.894701e-03  8.091936e-02  6.207794e-01
3.000000e-02  2.205143e-02  2.868932e-03  8.052131e-02  6.239151e-01
3.000000e-02  2.219462e-02  2.843131e-03  8.011751e-02  6.270706e-01
3.000000e-02  2.233781e-02  2.817288e-03  7.970782e-02  6.302460e-01
3.000000e-02  2.248100e-02  2.791405e-03  7.929215e-02  6.334412e-01
3.000000e-02  2.262420e-02  2.765452e-03  7.886983e-02  6.366608e-01
3.000000e-02  2.276739e-02  2.739486e-03  7.844157e-02  6.398987e-01
3.000000e-02  2.291058e-02  2.713461e-03  7.800646e-02  6.431610e-01
3.000000e-02  2.305377e-02  2.687380e-03  7.756457e-02  6.464462e-01
3.000000e-02  2.319696e-02  2.661246e-03  7.711560e-02  6.497559e-01
3.000000e-02  2.334015e-02  2.635052e-03  7.665926e-02  6.530914e-01
3.000000e-02  2.348334e-02  2.608803e-03  7.619557e-02  6.564514e-01
3.000000e-02  2.362653e-02  2.582508e-03  7.572436e-02  6.598366e-01
3.000000e-02  2.376972e-02  2.556143e-03  7.524514e-02  6.632492e-01
3.000000e-02  2.391292e-02  2.529707e-03  7.475758e-02  6.666908e-01
3.000000e-02  2.405611e-02  2.503212e-03  7.426173e-02  6.701599e-01
3.000000e-02  2.419930e-02  2.476626e-03  7.375687e-02  6.736603e-01
3.000000e-02  2.434249e-02  2.449997e-03  7.324344e-02  6.771881e-01
3.000000e-02  2.448568e-02  2.423265e-03  7.272032e-02  6.807495e-01
3.000000e-02  2.462887e-02  2.396459e-03  7.218778e-02  6.843414e-01
3.000000e-02  2.477206e-02  2.369540e-03  7.164473e-02  6.879700e-01
3.000000e-02  2.491525e-02  2.342528e-03  7.109140e-02  6.916321e-01
3.000000e-02  2.505844e-02  2.315443e-03  7.052765e-02  6.953278e-01
3.000000e-02  2.520164e-02  2.288211e-03  6.995216e-02  6.990631e-01
3.000000e-02  2.534483e-02  2.260887e-03  6.936531e-02  7.028351e-01
3.000000e-02  2.548802e-02  2.233434e-03  6.876626e-02  7.066467e-01
3.000000e-02  2.563121e-02  2.205855e-03  6.815477e-02  7.104980e-01
3.000000e-02  2.577440e-02  2.178099e-03  6.752950e-02  7.143951e-01
3.000000e-02  2.591759e-02  2.150211e-03  6.689073e-02  7.183350e-01
3.000000e-02  2.606078e-02  2.122147e-03  6.623751e-02  7.223206e-01
3.000000e-02  2.620397e-02  2.093898e-03  6.556902e-02  7.263550e-01
3.000000e-02  2.634716e-02  2.065431e-03  6.488437e-02  7.304409e-01
3.000000e-02  2.649036e-02  2.036772e-03  6.418349e-02  7.345764e-01
3.000000e-02  2.663355e-02  2.007849e-03  6.346450e-02  7.387695e-01
3.000000e-02  2.677674e-02  1.978694e-03  6.272743e-02  7.430176e-01
3.000000e-02  2.691993e-02  1.949219e-03  6.197002e-02  7.473297e-01
3.000000e-02  2.706312e-02  1.919460e-03  6.119232e-02  7.517029e-01
3.000000e-02  2.720631e-02  1.889327e-03  6.039192e-02  7.561462e-01
3.000000e-02  2.734950e-02  1.858847e-03  5.956874e-02  7.606567e-01
3.000000e-02  2.749269e-02  1.827919e-03  5.871969e-02  7.652466e-01
3.000000e-02  2.763588e-02  1.796534e-03  5.784391e-02  7.699158e-01
3.000000e-02  2.777908e-02  1.764636e-03  5.693928e-02  7.746704e-01
3.000000e-02  2.792227e-02  1.732162e-03  5.600353e-02  7.795166e-01
3.000000e-02  2.806546e-02  1.699058e-03  5.503430e-02  7.844604e-01
3.000000e-02  2.820865e-02  1.665190e-03  5.402743e-02  7.895157e-01
3.000000e-02  2.835184e-02  1.630538e-03  5.298115e-02  7.946838e-01
3.000000e-02  2.849503e-02  1.594960e-03  5.189083e-02  7.999786e-01
4.000000e-02  0.000000e+00  8.208291e-03  1.163405e-01  3.814697e-07
4.000000e-02  1.888285e-04  8.207168e-03  1.163354e-01  1.037292e-02
4.000000e-02  3.776569e-04  8.203858e-03  1.163204e-01  2.069092e-02
4.000000e-02  5.664854e-04  8.198430e-03  1.162956e-01  3.090591e-02
4.000000e-02  7.553139e-04  8.190948e-03  1.162615e-01  4.097061e-02
4.000000e-02  9.441424e-04  8.181531e-03  1.162185e-01  5.084686e-02
4.000000e-02  1.132971e-03  8.170302e-03  1.161672e-01  6.050339e-02
4.000000e-02  1.321799e-03  8.157414e-03  1.161082e-01  6.991653e-02
4.000000e-02  1.510628e-03  8.143000e-03  1.160420e-01  7.907104e-02
4.000000e-02  1.699456e-03  8.127196e-03  1.159694e-01  8.795929e-02
4.000000e-02  1.888285e-03  8.110176e-03  1.158909e-01  9.657516e-02
4.000000e-02  2.077113e-03  8.092014e-03  1.158069e-01  1.049225e-01
4.000000e-02  2.265942e-03  8.072881e-03  1.157182e-01  1.130035e-01
4.000000e-02  2.454770e-03  8.052830e-03  1.156250e-01  1.208275e-01
4.000000e-02  2.643599e-03  8.031977e-03  1.155277e-01  1.284027e-01
4.000000e-02  2.832427e-03  8.010440e-03  1.154269e-01  1.357380e-01
4.000000e-02  3.021256e-03  7.988226e-03  1.153226e-01  1.428459e-01
4.000000e-02  3.210084e-03  7.965469e-03  1.152153e-01  1.497368e-01
4.000000e-02  3.398913e-03  7.942165e-03  1.151051e-01  1.564217e-01
4.000000e-02  3.587741e-03  7.918425e-03  1.149924e-01  1.629112e-01
4.000000e-02  3.776569e-03  7.894254e-03  1.148773e-01  1.692162e-01
4.000000e-02  3.965398e-03  7.869717e-03  1.147599e-01  1.753464e-01
4.000000e-02  4.154226e-03  7.844828e-03  1.146404e-01  1.813118e-01
4.000000e-02  4.343055e-03  7.819638e-03  1.145190e-01  1.871212e-01
4.000000e-02  4.531883e-03  7.794150e-03  1.143956e-01  1.927837e-01
4.000000e-02  4.720712e-03  7.768419e-03  1.142705e-01  1.983067e-01
4.000000e-02  4.909540e-03  7.742419e-03  1.141437e-01  2.036987e-01
4.000000e-02  5.098369e-03  7.716224e-03  1.140153e-01  2.089661e-01
4.000000e-02  5.287197e-03  7.689829e-03  1.138854e-01  2.141159e-01
4.000000e-02  5.476026e-03  7.663257e-03  1.137540e-01  2.191536e-01
4.000000e-02  5.664854e-03  7.636491e-03  1.136212e-01  2.240868e-01
4.000000e-02  5.853683e-03  7.609572e-03  1.134870e-01  2.289192e-01
4.000000e-02  6.042511e-03  7.582519e-03  1.133514e-01  2.336571e-01
4.000000e-02  6.231340e-03  7.555307e-03  1.132145e-01  2.383049e-01
4.000000e-02  6.420168e-03  7.527971e-03  1.130764e-01  2.428673e-01
4.000000e-02  6.608997e-03  7.500508e-03  1.129369e-01  2.473484e-01
4.000000e-02  6.797825e-03  7.472949e-03  1.127963e-01  2.517517e-01
4.000000e-02  6.986654e-03  7.445264e-03  1.126544e-01  2.560822e-01
4.000000e-02  7.175482e-03  7.417466e-03  1.125113e-01  2.603424e-01
4.000000e-02  7.364310e-03  7.389588e-03  1.123671e-01  2.645355e-01
4.000000e-02  7.553139e-03  7.361602e-03  1.122217e-01  2.686657e-01
4.000000e-02  7.741967e-03  7.333551e-03  1.120751e-01  2.727341e-01
4.000000e-02  7.930796e-03  7.305397e-03  1.119273e-01  2.767456e-01
4.000000e-02  8.119624e-03  7.277178e-03  1.117785e-01  2.807007e-01
4.000000e-02  8.308453e-03  7.248876e-03  1.116285e-01  2.846039e-01
4.000000e-02  8.497281e-03  7.220499e-03  1.114773e-01  2.884560e-01
4.000000e-02  8.686110e-03  7.192056e-03  1.113250e-01  2.922600e-01
4.000000e-02  8.874938e-03  7.163545e-03  1.111716e-01  2.960175e-01
4.000000e-02  9.063767e-03  7.134969e-03  1.110170e-01  2.997307e-01
4.000000e-02  9.252595e-03  7.106318e-03  1.108613e-01  3.034019e-01
4.000000e-02  9.441424e-03  7.077611e-03  1.107044e-01  3.070328e-01
4.000000e-02  9.630252e-03  7.048860e-03  1.105464e-01  3.106239e-01
4.000000e-02  9.819081e-03  7.020042e-03  1.103873e-01  3.141781e-01
